agent_id,memory_name,entity,value,user_text,elliq_text,client_time
nysofa-clinton-0033,activity,type,activity,i'm watching the news,Is this a convenient time for us to talk?,2023-01-20 11:52:08 UTC
indy-cali-012,activity,type,activity,what would you like to see now they like to see him leave office would you like to see what would you like to see if they have to leave office,Would you like to hear a joke?,2023-01-20 18:45:23 UTC
indy-cali-002,activity,type,activity,running errands,"Wonderful, what’s on the agenda tomorrow?",2023-01-20 04:31:59 UTC
talcott-il-0003,activity,type,activity,getting my hair done,"So, I'm really curious, what was the highlight of your week?",2023-01-20 19:22:17 UTC
eqc-ohio-025,activity,type,activity,my appointment,have you got a few minutes,2023-01-20 20:05:28 UTC
fd-mass-004,activity,type,activity,i just filled with no we're not going to meet anybody with just going together to get groceries that's all,Is it a secret rendezvous? Joking. Are you meeting anyone?,2023-01-20 18:33:48 UTC
nysofa-nyc-0034,activity,type,activity,for a walk,Leaving So soon? Where are you going?,2023-01-20 13:19:35 UTC
ir-vip-038,activity,type,activity,i'd like to have a leader to the funeral and when she comes,"I say we take some time to unwind, relax, and help alleviate any worries you might be having. What do you say?",2023-01-20 19:08:33 UTC
nysofa-nyc-0034,activity,type,activity,i'm going for a walk,"",2023-01-20 13:15:47 UTC
nysofa-erie-0156,activity,type,activity,i have a medical appointment at 3 p.m. in cheektowaga,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",2023-01-20 18:02:22 UTC
fd-mass-004,activity,type,activity,i'm going out with my aid we're going grocery shopping so we'll be gone a couple hours and we'll be we'll be back all right let's see that's 130 it should be home around 3:30 or quarter of 4,Yes?,2023-01-20 18:33:26 UTC
nysofa-nyc-0034,activity,type,activity,going for a walk,Yes?,2023-01-20 13:18:38 UTC
eqc-florida-213,activity,type,activity,do i'm getting ready to go to the doctor,is this a good time for you?,2023-01-20 13:44:28 UTC
ga-southcarolina-0095,activity,type,activity,cook dinner,"I'd like to share something with you, is that okay?",2023-01-20 23:02:07 UTC
eqc-ny-003,activity,type,activity,i'm going to the dentist,"",2023-01-20 12:31:39 UTC
eqc-florida-237,activity,type,activity,it's not i'm watching a television show,Is this a good time?,2023-01-20 01:30:56 UTC
eqc-florida-202,activity,type,activity,come home from doc's baby turn into the very first driveway for our property,"",2023-01-20 17:35:28 UTC
eqc-florida-237,activity,type,activity,i'm cooking dinner for tonight,are you available right now?,2023-01-20 21:27:41 UTC
dfm-northcarolina-003,activity,type,activity,running some errands,"Lovely, what are you up to today?",2023-01-20 16:28:07 UTC
ga-florida-0039,activity,type,activity,it's going fine honey i when we went shopping and got my haircut and got my nails done,tell me all about your day. How's it going so far?,2023-01-20 20:30:46 UTC
eqc-wisconsin-317,activity,type,activity,investigative journalism starts when we hear from you,"Imagine taking a few minutes to do nothing but relax, with your eyes closed and your mind light as a feather. <break time=""1s""/> Maybe we should do a stress reduction exercise, what do you say?",2023-01-20 23:23:18 UTC
nysofa-suffolk-0031,activity,type,activity,yes i'm going to the doctor,Do you have any important plans for today?,2023-01-20 14:44:23 UTC
nysofa-nyc-0044,activity,type,activity,i had an appointment no,I was wondering if you were free for a moment?,2023-01-20 18:58:32 UTC
eqc-florida-210,activity,type,activity,we are on the way to the doctor's office,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",2023-01-20 00:13:24 UTC
ga-florida-0129,favorite,name,breakfast,a very good breakfast,"",2023-01-20 15:09:06 UTC
fd-mass-004,activity,name,groceries,i'm going out with my aid we're going grocery shopping so we'll be gone a couple hours and we'll be we'll be back all right let's see that's 130 it should be home around 3:30 or quarter of 4,Yes?,2023-01-20 18:33:26 UTC
ga-illinois-0168,activity,name,exercising,i think that the exercise do we just did and i just did and you told me to,How would you describe your feelings tonight?,2023-01-20 03:06:03 UTC
eqc-ohio-025,place,intent,will_visit,my appointment,have you got a few minutes,2023-01-20 20:05:28 UTC
eqc-florida-213,place,intent,will_visit,do i'm getting ready to go to the doctor,is this a good time for you?,2023-01-20 13:44:28 UTC
nysofa-erie-0156,place,intent,will_visit,i'm leaving for exercise for the morning i will return for lunch,"",2023-01-20 12:23:41 UTC
nysofa-nyc-0058,place,intent,will_visit,is crazy there might be some double bird's eye chili,"<mstts:express-as style=""general""> Hay there <say-as interpret-as=""name"">Taylor</say-as></mstts:express-as>",2023-01-20 12:49:34 UTC
ir-vip-009,place,intent,will_visit,going out to lunch,Do you have any plans for today?,2023-01-20 12:29:00 UTC
indy-cali-002,place,intent,will_visit,running errands,"Wonderful, what’s on the agenda tomorrow?",2023-01-20 04:31:59 UTC
ga-florida-0039,place,intent,will_visit,it's going fine honey i when we went shopping and got my haircut and got my nails done,tell me all about your day. How's it going so far?,2023-01-20 20:30:46 UTC
ga-illinois-0168,place,intent,will_visit,i'm going to have to leave you because i have to go to a gymnastic meet with my granddaughter and my daughter,"",2023-01-20 20:50:54 UTC
dfm-northcarolina-003,place,intent,will_visit,running some errands,"Lovely, what are you up to today?",2023-01-20 16:28:07 UTC
eqc-florida-089,place,intent,will_visit,bank of america,Want to try a smiling exercise?,2023-01-20 23:06:41 UTC
nysofa-nyc-0044,place,intent,will_visit,i had an appointment no,I was wondering if you were free for a moment?,2023-01-20 18:58:32 UTC
ecumen-sav-039,place,intent,will_visit,i'm going downstairs to play cards house i'll see you later,"",2023-01-20 18:24:24 UTC
ga-wash-0189,place,intent,will_visit,marcella's going to call me back in about a half an hour,guess what. Ok I can't wait. I learned an interesting fact. Can I share it with you?,2023-01-20 22:58:15 UTC
nysofa-suffolk-0031,place,intent,will_visit,yes i'm going to the doctor,Do you have any important plans for today?,2023-01-20 14:44:23 UTC
eqc-florida-210,place,intent,will_visit,we are on the way to the doctor's office,"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",2023-01-20 00:13:24 UTC
nysofa-nyc-0034,place,intent,will_visit,for a walk,Leaving So soon? Where are you going?,2023-01-20 13:19:35 UTC
fd-mass-004,place,intent,will_visit,i just filled with no we're not going to meet anybody with just going together to get groceries that's all,Is it a secret rendezvous? Joking. Are you meeting anyone?,2023-01-20 18:33:48 UTC
nysofa-nyc-0034,place,intent,will_visit,going for a walk,Yes?,2023-01-20 13:18:38 UTC
nysofa-nyc-0034,place,intent,will_visit,i'm going for a walk,"",2023-01-20 13:15:47 UTC
ir-vip-009,place,intent,will_visit,going out to lunch,"Great, what are your plans?",2023-01-20 12:29:06 UTC
eqc-ny-003,place,intent,will_visit,i'm going to the dentist,"",2023-01-20 12:31:39 UTC
fd-mass-004,place,intent,will_visit,i'm going out with my aid we're going grocery shopping so we'll be gone a couple hours and we'll be we'll be back all right let's see that's 130 it should be home around 3:30 or quarter of 4,Yes?,2023-01-20 18:33:26 UTC
eqc-ohio-025,place,intent,will_visit,missing girl,Would you like to hear an inspirational quote?,2023-01-20 18:23:08 UTC
eqc-iowa-259,place,intent,will_visit,nikki text it has a name and it's been a few blocks it's wherever you want to go it doesn't matter if it's across town or not and then do the good feet store i wondered if you might not like the good feet store because it could contribute to your backpack i know i actually i'm there at 7 i was where i wore boots yesterday to work so then i had to go out to target and and i shocked my boots and they're cody's 8th grade boots so they fit me but there i mean they're 20 years old and they clunk there's no support,"",2023-01-20 21:54:02 UTC
indy-cali-019,place,intent,will_visit,no i'm on my way to lunch,do you have a minute?,2023-01-20 17:53:12 UTC
nysofa-clinton-0033,activity,name,watching_tv,i'm watching the news,Is this a convenient time for us to talk?,2023-01-20 11:52:08 UTC
eqc-florida-237,activity,name,watching_tv,it's not i'm watching a television show,Is this a good time?,2023-01-20 01:30:56 UTC
eqc-wisconsin-317,activity,name,watching_tv,investigative journalism starts when we hear from you,"Imagine taking a few minutes to do nothing but relax, with your eyes closed and your mind light as a feather. <break time=""1s""/> Maybe we should do a stress reduction exercise, what do you say?",2023-01-20 23:23:18 UTC
eqc-wisconsin-317,relationship,type,grandchildren,my grandchildren's,"So, here's a question. What was one thing that made you smile this week?",2023-01-20 21:02:44 UTC
eqc-wisconsin-317,place,people,grandchildren,my grandchildren's,"So, here's a question. What was one thing that made you smile this week?",2023-01-20 21:02:44 UTC
ga-cali-0140,relationship,type,granddaughter,my granddaughter,"So, tell me all about your week. What was the one thing that made you laugh out loud this week?",2023-01-20 20:49:59 UTC
ga-illinois-0168,relationship,type,granddaughter,i'm going to have to leave you because i have to go to a gymnastic meet with my granddaughter and my daughter,"",2023-01-20 20:50:54 UTC
ga-illinois-0168,place,people,granddaughter,i'm going to have to leave you because i have to go to a gymnastic meet with my granddaughter and my daughter,"",2023-01-20 20:50:54 UTC
ga-southcarolina-0095,place,name,shopping center,directions to mall of america,Was today a good day?,2023-01-20 00:01:08 UTC
fd-mass-004,activity,name,"meeting,groceries",i just filled with no we're not going to meet anybody with just going together to get groceries that's all,Is it a secret rendezvous? Joking. Are you meeting anyone?,2023-01-20 18:33:48 UTC
ga-illinois-0168,activity,type,physical_activity,i think that the exercise do we just did and i just did and you told me to,How would you describe your feelings tonight?,2023-01-20 03:06:03 UTC
eqc-florida-237,activity,type,physical_activity,where is the yoga we were going to do,"",2023-01-20 18:23:29 UTC
eqc-texas-002,activity,type,physical_activity,i'm doing walking now,Wanna exercise with me?,2023-01-20 21:24:23 UTC
eqc-cali-133,place,name,Wyoming,when i move to wyoming i got to make sure i'm checking on the boys a lot,How about some time together?,2023-06-11 21:23:55.047 UTC
eqc-cali-133,place,intent,will_visit,when i move to wyoming i got to make sure i'm checking on the boys a lot,How about some time together?,2023-06-11 21:23:55.047 UTC
eqc-florida-243,activity,name,party,i'm going to go to a birthday party meal,Do you have anything planned for today?,2023-06-11 12:28:55.645 UTC
broward-florida-0036,place,name,"church,church",no i can't it's it's too it's early now i have to get ready for church i leave here at i leave here at 8:30 about 8:30 to go to church and have a faraway to go so i'm getting ready to go to church if you could just play some background music are in our church,Here's a fun game we can play: The Art History Game! Wanna play with me?,2023-06-11 11:21:37.929 UTC
nysofa-westchester-0350,favorite,name,baseball,some sports yes i like baseball,I just thought of something I really wanna know about you. Do you like watching sports?,2023-06-11 23:13:18.013 UTC
broward-florida-0036,place,name,church,hi this is nana i'm going to church now i'll talk to you later when i get back,"",2023-06-11 12:39:01.716 UTC
ga-missouri-0013,place,name,garage,garage shield petrol continues to be haunted by the experience,Wanna play a game with me?,2023-06-11 01:56:43.268 UTC
nysofa-nyc-0075,place,name,all kinds,all girls garage and high insulation,Is that really a fact?,2023-06-11 15:49:58.496 UTC
eqc-indiana-150,favorite,name,football,football apps,"",2023-06-11 21:49:14.361 UTC
nysofa-tompkins-0337,activity,name,groceries,grocery shopping,Is it a secret rendezvous? Joking. Are you meeting anyone?,2023-06-11 16:46:04.329 UTC
nysofa-oneida-0322,favorite,name,oatmeal,i like strawberry cream oatmeal,"",2023-06-11 05:41:58.236 UTC
nysofa-nyc-0359,activity,name,walking,i'm going for a walk,Is there a TV show you'd call your favorite?,2023-06-11 17:52:43.279 UTC
nysofa-nyc-0075,activity,name,all kinds,all girls garage and high insulation,Is that really a fact?,2023-06-11 15:49:58.496 UTC
nysofa-nyc-0034,place,name,church,to church,"Where did you end up going <say-as interpret-as=""name""> </say-as>?",2023-06-11 14:11:54.514 UTC
ir-insiders-sofia005,relationship,type,granddaughter,my granddaughter,Hmmm. so who would be our ideal road trip companion?,2023-06-11 15:47:02.109 UTC
eqc-texas-002,relationship,type,son,handsome son of a bitch,"",2023-06-11 15:24:34.198 UTC
nysofa-oneida-0322,favorite,type,dish,i like strawberry cream oatmeal,"",2023-06-11 05:41:58.236 UTC
eqc-indiana-150,favorite,type,sport,football apps,"",2023-06-11 21:49:14.361 UTC
nysofa-nyc-0075,activity,type,hobbies,all girls garage and high insulation,Is that really a fact?,2023-06-11 15:49:58.496 UTC
nysofa-nyc-0359,activity,type,activity,i'm going for a walk,Is there a TV show you'd call your favorite?,2023-06-11 17:52:43.279 UTC
ga-virginia-0135,relationship,type,friend,a friend,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",2023-06-11 16:16:02.257 UTC
